movieId,title,year,genres
552,"Three Musketeers, The",1993,Action|Adventure|Comedy|Romance
553,Tombstone,1993,Action|Drama|Western
555,True Romance,1993,Crime|Thriller
558,"Pagemaster, The",1994,Action|Adventure|Animation|Children|Fantasy
562,Welcome to the Dollhouse,1995,Comedy|Drama
569,Little Big League,1994,Comedy|Drama
575,"Little Rascals, The",1994,Children|Comedy
577,Andre,1994,Adventure|Children|Drama
585,"Brady Bunch Movie, The",1995,Comedy
586,Home Alone,1990,Children|Comedy
587,Ghost,1990,Comedy|Drama|Fantasy|Romance|Thriller
588,Aladdin,1992,Adventure|Animation|Children|Comedy|Musical
589,Terminator 2: Judgment Day,1991,Action|Sci-Fi
590,Dances with Wolves,1990,Adventure|Drama|Western
592,Batman,1989,Action|Crime|Thriller
593,"Silence of the Lambs, The",1991,Crime|Horror|Thriller
594,Snow White and the Seven Dwarfs,1937,Animation|Children|Drama|Fantasy|Musical
595,Beauty and the Beast,1991,Animation|Children|Fantasy|Musical|Romance|IMAX
596,Pinocchio,1940,Animation|Children|Fantasy|Musical
597,Pretty Woman,1990,Comedy|Romance
605,One Fine Day,1996,Drama|Romance
608,Fargo,1996,Comedy|Crime|Drama|Thriller
609,Homeward Bound II: Lost in San Francisco,1996,Adventure|Children
610,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi
612,"Pallbearer, The",1996,Comedy
618,Two Much,1995,Comedy|Romance
627,"Last Supper, The",1995,Drama|Thriller
628,Primal Fear,1996,Crime|Drama|Mystery|Thriller
630,Carried Away,1996,Drama|Romance
631,All Dogs Go to Heaven 2,1996,Adventure|Animation|Children|Fantasy|Musical|Romance
635,"Family Thing, A",1996,Comedy|Drama
637,Sgt. Bilko,1996,Comedy
640,Diabolique,1996,Drama|Thriller
647,Courage Under Fire,1996,Action|Crime|Drama|War
648,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller
653,Dragonheart,1996,Action|Adventure|Fantasy
661,James and the Giant Peach,1996,Adventure|Animation|Children|Fantasy|Musical
662,Fear,1996,Thriller
663,Kids in the Hall: Brain Candy,1996,Comedy
665,Underground,1995,Comedy|Drama|War
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),1996,Action
671,Mystery Science Theater 3000: The Movie,1996,Comedy|Sci-Fi
673,Space Jam,1996,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,Barbarella,1968,Adventure|Comedy|Sci-Fi
678,Some Folks Call It a Sling Blade,1993,Drama|Thriller
688,Operation Dumbo Drop,1995,Action|Adventure|Comedy|War
695,True Crime,1996,Mystery|Thriller
707,Mulholland Falls,1996,Crime|Drama|Thriller
708,"Truth About Cats & Dogs, The",1996,Comedy|Romance
711,Flipper,1996,Adventure|Children
714,Dead Man,1995,Drama|Mystery|Western
719,Multiplicity,1996,Comedy
720,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure|Animation|Comedy
724,"Craft, The",1996,Drama|Fantasy|Horror|Thriller
733,"Rock, The",1996,Action|Adventure|Thriller
736,Twister,1996,Action|Adventure|Romance|Thriller
737,Barb Wire,1996,Action|Sci-Fi
741,Ghost in the Shell (Kôkaku kidôtai),1995,Animation|Sci-Fi
743,Spy Hard,1996,Comedy
745,Wallace & Gromit: A Close Shave,1995,Animation|Children|Comedy
747,"Stupids, The",1996,Comedy
748,"Arrival, The",1996,Action|Sci-Fi|Thriller
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy|War
754,Gold Diggers: The Secret of Bear Mountain,1995,Adventure|Children
760,Stalingrad,1993,Drama|War
761,"Phantom, The",1996,Action|Adventure
762,Striptease,1996,Comedy|Crime
778,Trainspotting,1996,Comedy|Crime|Drama
780,Independence Day (a.k.a. ID4),1996,Action|Adventure|Sci-Fi|Thriller
781,Stealing Beauty,1996,Drama
782,"Fan, The",1996,Drama|Thriller
783,"Hunchback of Notre Dame, The",1996,Animation|Children|Drama|Musical|Romance
784,"Cable Guy, The",1996,Comedy|Thriller
785,Kingpin,1996,Comedy
786,Eraser,1996,Action|Drama|Thriller
788,"Nutty Professor, The",1996,Comedy|Fantasy|Romance|Sci-Fi
798,Daylight,1996,Action|Adventure|Drama|Thriller
799,"Frighteners, The",1996,Comedy|Horror|Thriller
800,Lone Star,1996,Drama|Mystery|Western
802,Phenomenon,1996,Drama|Romance
804,She's the One,1996,Comedy|Romance
805,"Time to Kill, A",1996,Drama|Thriller
808,Alaska,1996,Adventure|Children
818,"Very Brady Sequel, A",1996,Comedy
830,"First Wives Club, The",1996,Comedy
832,Ransom,1996,Crime|Thriller
833,High School High,1996,Comedy
836,Chain Reaction,1996,Action|Adventure|Thriller
837,Matilda,1996,Children|Comedy|Fantasy
838,Emma,1996,Comedy|Drama|Romance
839,"Crow: City of Angels, The",1996,Action|Thriller
849,Escape from L.A.,1996,Action|Adventure|Sci-Fi|Thriller
852,Tin Cup,1996,Comedy|Drama|Romance
858,"Godfather, The",1972,Crime|Drama
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),1992,Action|Comedy|Crime|Thriller
866,Bound,1996,Crime|Drama|Romance|Thriller
886,Bulletproof,1996,Action|Comedy|Crime
896,Wild Reeds (Les roseaux sauvages),1994,Drama
899,Singin' in the Rain,1952,Comedy|Musical|Romance
900,"American in Paris, An",1951,Musical|Romance
902,Breakfast at Tiffany's,1961,Drama|Romance
903,Vertigo,1958,Drama|Mystery|Romance|Thriller
904,Rear Window,1954,Mystery|Thriller
908,North by Northwest,1959,Action|Adventure|Mystery|Romance|Thriller
909,"Apartment, The",1960,Comedy|Drama|Romance
910,Some Like It Hot,1959,Comedy|Crime
912,Casablanca,1942,Drama|Romance
913,"Maltese Falcon, The",1941,Film-Noir|Mystery
914,My Fair Lady,1964,Comedy|Drama|Musical|Romance
915,Sabrina,1954,Comedy|Romance
916,Roman Holiday,1953,Comedy|Drama|Romance
917,"Little Princess, The",1939,Children|Drama
919,"Wizard of Oz, The",1939,Adventure|Children|Fantasy|Musical
920,Gone with the Wind,1939,Drama|Romance|War
921,My Favorite Year,1982,Comedy
922,Sunset Blvd. (a.k.a. Sunset Boulevard),1950,Drama|Film-Noir|Romance
923,Citizen Kane,1941,Drama|Mystery
924,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi
926,All About Eve,1950,Drama
928,Rebecca,1940,Drama|Mystery|Romance|Thriller
930,Notorious,1946,Film-Noir|Romance|Thriller
934,Father of the Bride,1950,Comedy
940,"Adventures of Robin Hood, The",1938,Action|Adventure|Romance
942,Laura,1944,Crime|Film-Noir|Mystery
952,Around the World in 80 Days,1956,Adventure|Comedy
953,It's a Wonderful Life,1946,Drama|Fantasy|Romance
954,Mr. Smith Goes to Washington,1939,Drama
965,"39 Steps, The",1935,Drama|Mystery|Thriller
968,Night of the Living Dead,1968,Horror|Sci-Fi|Thriller
969,"African Queen, The",1951,Adventure|Comedy|Romance|War
986,Fly Away Home,1996,Adventure|Children
991,Michael Collins,1996,Drama
994,Big Night,1996,Comedy|Drama
996,Last Man Standing,1996,Action|Crime|Drama|Thriller
997,Caught,1996,Drama|Thriller
999,2 Days in the Valley,1996,Crime|Film-Noir
1005,D3: The Mighty Ducks,1996,Children|Comedy
1007,"Apple Dumpling Gang, The",1975,Children|Comedy|Western
1008,"Davy Crockett, King of the Wild Frontier",1955,Adventure|Western
1009,Escape to Witch Mountain,1975,Adventure|Children|Fantasy
1010,"Love Bug, The",1969,Children|Comedy
1011,Herbie Rides Again,1974,Adventure|Children|Comedy
1012,Old Yeller,1957,Children|Drama
1013,"Parent Trap, The",1961,Children|Comedy|Romance
1014,Pollyanna,1960,Children|Comedy|Drama
1015,Homeward Bound: The Incredible Journey,1993,Adventure|Children|Drama
1016,"Shaggy Dog, The",1959,Children|Comedy
1017,Swiss Family Robinson,1960,Adventure|Children
1018,That Darn Cat!,1965,Children|Comedy|Mystery
1019,"20,000 Leagues Under the Sea",1954,Adventure|Drama|Sci-Fi
1020,Cool Runnings,1993,Comedy
1022,Cinderella,1950,Animation|Children|Fantasy|Musical|Romance
1023,Winnie the Pooh and the Blustery Day,1968,Animation|Children|Musical
1024,"Three Caballeros, The",1945,Animation|Children|Musical
1025,"Sword in the Stone, The",1963,Animation|Children|Fantasy|Musical
1027,Robin Hood: Prince of Thieves,1991,Adventure|Drama
1028,Mary Poppins,1964,Children|Comedy|Fantasy|Musical
1029,Dumbo,1941,Animation|Children|Drama|Musical
1030,Pete's Dragon,1977,Adventure|Animation|Children|Musical
1031,Bedknobs and Broomsticks,1971,Adventure|Children|Musical
1032,Alice in Wonderland,1951,Adventure|Animation|Children|Fantasy|Musical
1033,"Fox and the Hound, The",1981,Animation|Children|Drama
1034,Freeway,1996,Comedy|Crime|Drama|Thriller
1035,"Sound of Music, The",1965,Musical|Romance
1036,Die Hard,1988,Action|Crime|Thriller
1037,"Lawnmower Man, The",1992,Action|Horror|Sci-Fi|Thriller
1040,"Secret Agent, The",1996,Drama
1041,Secrets & Lies,1996,Drama
1042,That Thing You Do!,1996,Comedy|Drama
1047,"Long Kiss Goodnight, The",1996,Action|Drama|Thriller
1049,"Ghost and the Darkness, The",1996,Action|Adventure
1057,Everyone Says I Love You,1996,Comedy|Musical|Romance
1059,William Shakespeare's Romeo + Juliet,1996,Drama|Romance
1060,Swingers,1996,Comedy|Drama
1061,Sleepers,1996,Thriller
1064,Aladdin and the King of Thieves,1996,Animation|Children|Comedy|Fantasy|Musical|Romance
1066,Shall We Dance,1937,Comedy|Musical|Romance
1073,Willy Wonka & the Chocolate Factory,1971,Children|Comedy|Fantasy|Musical
1077,Sleeper,1973,Comedy|Sci-Fi
1078,Bananas,1971,Comedy|War
1079,"Fish Called Wanda, A",1988,Comedy|Crime
1080,Monty Python's Life of Brian,1979,Comedy
1081,Victor/Victoria,1982,Comedy|Musical|Romance
1084,Bonnie and Clyde,1967,Crime|Drama
1085,"Old Man and the Sea, The",1958,Adventure|Drama
1086,Dial M for Murder,1954,Crime|Mystery|Thriller
1087,Madame Butterfly,1995,Musical
1088,Dirty Dancing,1987,Drama|Musical|Romance
1089,Reservoir Dogs,1992,Crime|Mystery|Thriller
1090,Platoon,1986,Drama|War
1091,Weekend at Bernie's,1989,Comedy
1092,Basic Instinct,1992,Crime|Mystery|Thriller
1093,"Doors, The",1991,Drama
1094,"Crying Game, The",1992,Drama|Romance|Thriller
1095,Glengarry Glen Ross,1992,Drama
1096,Sophie's Choice,1982,Drama
1097,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi
1099,"Christmas Carol, A",1938,Children|Drama|Fantasy
1100,Days of Thunder,1990,Action|Drama|Romance
1101,Top Gun,1986,Action|Romance
1103,Rebel Without a Cause,1955,Drama
1104,"Streetcar Named Desire, A",1951,Drama
1120,"People vs. Larry Flynt, The",1996,Comedy|Drama
1124,On Golden Pond,1981,Drama
1125,"Return of the Pink Panther, The",1975,Comedy|Crime
1126,Drop Dead Fred,1991,Comedy|Fantasy
1127,"Abyss, The",1989,Action|Adventure|Sci-Fi|Thriller
1129,Escape from New York,1981,Action|Adventure|Sci-Fi|Thriller
1131,Jean de Florette,1986,Drama|Mystery
1132,Manon of the Spring (Manon des sources),1986,Drama
1135,Private Benjamin,1980,Comedy
1136,Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy
1147,When We Were Kings,1996,Documentary
1148,Wallace & Gromit: The Wrong Trousers,1993,Animation|Children|Comedy|Crime
1172,Cinema Paradiso (Nuovo cinema Paradiso),1989,Drama
1173,"Cook the Thief His Wife & Her Lover, The",1989,Comedy|Drama
1175,Delicatessen,1991,Comedy|Drama|Romance
1178,Paths of Glory,1957,Drama|War
1179,"Grifters, The",1990,Crime|Drama|Film-Noir
1183,"English Patient, The",1996,Drama|Romance|War
1185,My Left Foot,1989,Drama
1186,"Sex, Lies, and Videotape",1989,Drama
1188,Strictly Ballroom,1992,Comedy|Romance
1193,One Flew Over the Cuckoo's Nest,1975,Drama
1196,Star Wars: Episode V - The Empire Strikes Back,1980,Action|Adventure|Sci-Fi
1197,"Princess Bride, The",1987,Action|Adventure|Comedy|Fantasy|Romance
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981,Action|Adventure
1199,Brazil,1985,Fantasy|Sci-Fi
1200,Aliens,1986,Action|Adventure|Horror|Sci-Fi
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",1966,Action|Adventure|Western
1203,12 Angry Men,1957,Drama
1204,Lawrence of Arabia,1962,Adventure|Drama|War
1206,"Clockwork Orange, A",1971,Crime|Drama|Sci-Fi|Thriller
1207,To Kill a Mockingbird,1962,Drama
1208,Apocalypse Now,1979,Action|Drama|War
1209,Once Upon a Time in the West (C'era una volta il West),1968,Action|Drama|Western
1210,Star Wars: Episode VI - Return of the Jedi,1983,Action|Adventure|Sci-Fi
1211,"Wings of Desire (Himmel über Berlin, Der)",1987,Drama|Fantasy|Romance
1212,"Third Man, The",1949,Film-Noir|Mystery|Thriller
1213,Goodfellas,1990,Crime|Drama
1214,Alien,1979,Horror|Sci-Fi
1215,Army of Darkness,1993,Action|Adventure|Comedy|Fantasy|Horror
1216,"Big Blue, The (Grand bleu, Le)",1988,Adventure|Drama|Romance
1217,Ran,1985,Drama|War
1219,Psycho,1960,Crime|Horror
1220,"Blues Brothers, The",1980,Action|Comedy|Musical
1221,"Godfather: Part II, The",1974,Crime|Drama
1222,Full Metal Jacket,1987,Drama|War
1223,"Grand Day Out with Wallace and Gromit, A",1989,Adventure|Animation|Children|Comedy|Sci-Fi
1225,Amadeus,1984,Drama
1227,Once Upon a Time in America,1984,Crime|Drama
1228,Raging Bull,1980,Drama
1230,Annie Hall,1977,Comedy|Romance
1231,"Right Stuff, The",1983,Drama
1232,Stalker,1979,Drama|Mystery|Sci-Fi
1233,"Boot, Das (Boat, The)",1981,Action|Drama|War
1234,"Sting, The",1973,Comedy|Crime
1235,Harold and Maude,1971,Comedy|Drama|Romance
1237,"Seventh Seal, The (Sjunde inseglet, Det)",1957,Drama
