movieId,imdbId,tmdbId
661,tt0116683,10539
662,tt0116287,10543
663,tt0116768,18414
665,tt0114787,11902
667,tt0112536,25087
671,tt0117128,3065
673,tt0117705,2300
674,tt0062711,8069
678,tt0108181,27768
688,tt0114048,27281
695,tt0114736,37144
707,tt0117107,10990
708,tt0117979,8866
711,tt0116322,36355
714,tt0112817,922
719,tt0117108,9304
720,tt0118114,
724,tt0115963,9100
733,tt0117500,9802
736,tt0117998,664
737,tt0115624,11867
741,tt0113568,9323
743,tt0117723,10535
745,tt0112691,532
747,tt0117768,16299
748,tt0115571,10547
750,tt0057012,935
754,tt0113188,35645
760,tt0108211,11101
761,tt0117331,9826
762,tt0117765,9879
778,tt0117951,627
780,tt0116629,602
781,tt0117737,14553
782,tt0116277,9566
783,tt0116583,10545
784,tt0115798,9894
785,tt0116778,11543
786,tt0116213,9268
788,tt0117218,9327
798,tt0116040,11228
799,tt0116365,10779
800,tt0116905,26748
802,tt0117333,9294
804,tt0117628,11363
805,tt0117913,1645
808,tt0115493,36344
818,tt0118073,12606
830,tt0116313,2925
832,tt0117438,3595
833,tt0116531,9308
836,tt0115857,12123
837,tt0117008,10830
838,tt0116191,3573
839,tt0115986,10546
849,tt0116225,10061
852,tt0117918,10478
858,tt0068646,238
861,tt0104558,11134
866,tt0115736,9303
886,tt0115783,10723
896,tt0111019,26933
899,tt0045152,872
900,tt0043278,2769
902,tt0054698,164
903,tt0052357,426
904,tt0047396,567
908,tt0053125,213
909,tt0053604,284
910,tt0053291,239
912,tt0034583,289
913,tt0033870,963
914,tt0058385,11113
915,tt0047437,6620
916,tt0046250,804
917,tt0031580,26531
919,tt0032138,630
920,tt0031381,770
921,tt0084370,31044
922,tt0043014,599
923,tt0033467,15
924,tt0062622,62
926,tt0042192,705
928,tt0032976,223
930,tt0038787,303
934,tt0042451,20758
940,tt0029843,10907
942,tt0037008,1939
952,tt0048960,2897
953,tt0038650,1585
954,tt0031679,3083
965,tt0026029,260
968,tt0063350,10331
969,tt0043265,488
986,tt0116329,11076
991,tt0117039,1770
994,tt0115678,18203
996,tt0116830,9333
997,tt0115847,47260
999,tt0115438,9401
1005,tt0116000,10680
1007,tt0072653,18660
1008,tt0047977,35115
1009,tt0072951,14821
1010,tt0064603,14136
1011,tt0071607,10869
1012,tt0050798,22660
1013,tt0055277,19186
1014,tt0054195,31102
1015,tt0107131,6878
1016,tt0053271,15944
1017,tt0054357,18444
1018,tt0059793,20723
1019,tt0046672,173
1020,tt0106611,864
1022,tt0042332,11224
1023,tt0063819,81310
1024,tt0038166,15947
1025,tt0057546,9078
1027,tt0102798,8367
1028,tt0058331,433
1029,tt0033563,11360
1030,tt0076538,11114
1031,tt0066817,12335
1032,tt0043274,12092
1033,tt0082406,10948
1034,tt0116361,11229
1035,tt0059742,15121
1036,tt0095016,562
1037,tt0104692,10163
1040,tt0117582,47199
1041,tt0117589,11159
1042,tt0117887,9591
1047,tt0116908,11412
1049,tt0116409,10586
1057,tt0116242,9716
1059,tt0117509,454
1060,tt0117802,10218
1061,tt0117665,819
1064,tt0115491,11238
1066,tt0029546,31530
1073,tt0067992,252
1077,tt0070707,11561
1078,tt0066808,11302
1079,tt0095159,623
1080,tt0079470,583
1081,tt0084865,12614
1084,tt0061418,475
1085,tt0052027,11331
1086,tt0046912,521
1087,tt0113731,21202
1088,tt0092890,88
1089,tt0105236,500
1090,tt0091763,792
1091,tt0098627,8491
1092,tt0103772,402
1093,tt0101761,10537
1094,tt0104036,11386
1095,tt0104348,9504
1096,tt0084707,15764
1097,tt0083866,601
1099,tt0029992,25842
1100,tt0099371,2119
1101,tt0092099,744
1103,tt0048545,221
1104,tt0044081,702
1120,tt0117318,1630
1124,tt0082846,11816
1125,tt0072081,11843
1126,tt0101775,10379
1127,tt0096754,2756
1129,tt0082340,1103
1131,tt0091288,4480
1132,tt0091480,4481
1135,tt0081375,10765
1136,tt0071853,762
1147,tt0118147,10548
1148,tt0108598,531
1172,tt0095765,11216
1173,tt0097108,7452
1175,tt0101700,892
1178,tt0050825,975
1179,tt0099703,18129
1183,tt0116209,409
1185,tt0097937,10161
1186,tt0098724,1412
1188,tt0105488,10409
1193,tt0073486,510
1196,tt0080684,1891
1197,tt0093779,2493
1198,tt0082971,85
1199,tt0088846,68
1200,tt0090605,679
1201,tt0060196,429
1203,tt0050083,389
1204,tt0056172,947
1206,tt0066921,185
1207,tt0056592,595
1208,tt0078788,28
1209,tt0064116,335
1210,tt0086190,1892
1211,tt0093191,144
1212,tt0041959,1092
1213,tt0099685,769
1214,tt0078748,348
1215,tt0106308,766
1216,tt0095250,175
1217,tt0089881,11645
1219,tt0054215,539
1220,tt0080455,525
1221,tt0071562,240
1222,tt0093058,600
1223,tt0104361,530
1225,tt0086879,279
1227,tt0087843,311
1228,tt0081398,1578
1230,tt0075686,703
1231,tt0086197,9549
1232,tt0079944,1398
1233,tt0082096,387
1234,tt0070735,9277
1235,tt0067185,343
1237,tt0050976,490
1238,tt0085859,11235
1240,tt0088247,218
1242,tt0097441,9665
1243,tt0100519,18971
1244,tt0079522,696
1245,tt0100150,379
1246,tt0097165,207
1247,tt0061722,37247
1248,tt0052311,1480
1249,tt0100263,9322
1250,tt0050212,826
1251,tt0056801,422
1252,tt0071315,829
1253,tt0043456,828
1254,tt0040897,3090
1256,tt0023969,3063
1257,tt0088794,13667
1258,tt0081505,694
1259,tt0092005,235
1260,tt0022100,832
1261,tt0092991,765
1262,tt0057115,5925
1263,tt0077416,11778
1264,tt0082269,4485
1265,tt0107048,137
1266,tt0105695,33
1267,tt0056218,982
1269,tt0036613,212
1270,tt0088763,105
1271,tt0101921,1633
1272,tt0066206,11202
1273,tt0090967,1554
1274,tt0094625,149
1275,tt0091203,8009
1276,tt0061512,903
1277,tt0099334,11673
1278,tt0072431,3034
1279,tt0102536,339
1280,tt0101640,10404
1281,tt0032553,914
1282,tt0032455,756
1284,tt0038355,910
1285,tt0097493,2640
1286,tt0081534,16633
1287,tt0052618,665
1288,tt0088258,11031
1290,tt0094006,15143
1291,tt0097576,89
1292,tt0078841,10322
1293,tt0083987,783
1295,tt0096332,10644
1296,tt0091867,11257
1297,tt0089886,14370
1298,tt0084503,12104
1300,tt0089606,8816
1301,tt0049223,830
1302,tt0097351,2323
1303,tt0073341,983
1304,tt0064115,642
1307,tt0098635,639
1320,tt0103644,8077
1321,tt0082010,814
1326,tt0083550,16235
1327,tt0078767,11449
1330,tt0090655,24913
1333,tt0056869,571
1334,tt0051418,8851
1339,tt0103874,6114
1343,tt0101540,1598
1344,tt0055824,11349
1345,tt0074285,7340
1346,tt0083722,6217
1347,tt0087800,377
1348,tt0013442,653
1350,tt0075005,794
1354,tt0115751,145
1356,tt0117731,199
1357,tt0117631,7863
1358,tt0117666,12498
1359,tt0116705,9279
1363,tt0117372,21539
1367,tt0115433,11674
1370,tt0099423,1573
1371,tt0079945,152
1372,tt0102975,174
1373,tt0098382,172
1374,tt0084726,154
1375,tt0088170,157
1376,tt0092007,168
1377,tt0103776,364
1378,tt0096487,11967
1379,tt0100994,9086
1380,tt0077631,621
1381,tt0084021,9037
1385,tt0105690,8845
1387,tt0073195,578
1388,tt0077766,579
1391,tt0116996,75
1393,tt0116695,9390
1394,tt0093822,378
1395,tt0094155,10896
1396,tt0105435,2322
1401,tt0116410,31908
1404,tt0119783,46027
1405,tt0115641,3179
1407,tt0117571,4232
1408,tt0104691,9361
1409,tt0117038,2928
1411,tt0116477,10549
1416,tt0116250,8818
1428,tt0112362,2892
1438,tt0118928,9619
1439,tt0119644,40506
1441,tt0106387,4104
1446,tt0116790,784
1447,tt0119225,12489
1449,tt0118111,16448
1455,tt0116565,58911
1457,tt0119141,1968
1459,tt0118548,66
1460,tt0120317,20735
1461,tt0120434,11419
1464,tt0116922,638
1465,tt0120036,25624
1466,tt0119008,9366
1474,tt0119432,9446
1476,tt0119951,9403
1479,tt0120053,10003
1483,tt0115964,884
1485,tt0119528,1624
1488,tt0118972,4477
1499,tt0118615,9360
1500,tt0119229,9434
1502,tt0116783,21626
1503,tt0118541,13982
1513,tt0120032,9611
1515,tt0120461,10357
1517,tt0118655,816
1527,tt0119116,18
1537,tt0117615,11239
1541,tt0118556,2058
1544,tt0119567,330
1552,tt0118880,1701
1556,tt0120179,1639
1562,tt0118688,415
1566,tt0119282,11970
1569,tt0119738,8874
1573,tt0119094,754
1580,tt0119654,607
1584,tt0118884,686
1586,tt0119173,4421
1587,tt0082198,9387
1588,tt0119190,10603
1589,tt0118887,2142
1590,tt0119081,8413
1591,tt0120177,10336
1592,tt0118570,20737
1595,tt0119152,18519
1597,tt0118883,8834
1603,tt0119675,4961
1606,tt0119484,17832
1608,tt0118571,9772
1610,tt0099810,1669
1615,tt0119051,9433
1616,tt0119874,6623
1617,tt0119488,2118
1619,tt0120102,978
1620,tt0119468,9437
1621,tt0120169,29461
1624,tt0120323,66588
1625,tt0119174,2649
1627,tt0120399,10155
1631,tt0118647,18355
1633,tt0120402,55306
1635,tt0119349,68924
1639,tt0118842,2255
1641,tt0119164,9427
1644,tt0119345,3597
1645,tt0118971,1813
1648,tt0119324,33344
1653,tt0119177,782
1654,tt0119095,29911
1658,tt0119535,8067
1660,tt0119080,45153
1663,tt0083131,10890
1665,tt0118689,1281
1667,tt0119592,9770
1670,tt0120490,14905
1671,tt0119527,14583
1672,tt0119978,11975
1673,tt0118749,4995
1674,tt0090329,9281
1676,tt0120201,563
1678,tt0107282,19931
1680,tt0120148,10215
1681,tt0119707,9823
1682,tt0120382,37165
1683,tt0120520,45609
1687,tt0119395,4824
1688,tt0118617,9444
1689,tt0120483,9414
1690,tt0118583,8078
1693,tt0118607,11831
1694,tt0118632,2895
1702,tt0119137,9574
1704,tt0119217,489
1707,tt0119303,9714
1711,tt0119668,8197
1717,tt0120082,4233
1719,tt0120255,10217
1721,tt0120338,597
1722,tt0120347,714
1726,tt0119925,9922
1727,tt0119314,547
1729,tt0119396,184
1730,tt0119485,9746
1732,tt0118715,115
1734,tt0119590,27103
1735,tt0119223,9410
1747,tt0120885,586
1748,tt0118929,2666
1750,tt0120478,54007
1754,tt0119099,9411
1762,tt0118956,9457
1769,tt0120008,11702
1777,tt0120888,11003
1779,tt0120184,10153
1784,tt0119822,2898
1785,tt0099939,9558
1788,tt0119656,320011
1792,tt0120873,11808
1799,tt0120241,10668
1801,tt0120744,9313
1804,tt0120769,42807
1805,tt0120890,617
1826,tt0120598,17644
1831,tt0120738,2157
1834,tt0120176,29193
1835,tt0120632,795
1836,tt0120728,16980
1840,tt0124718,9469
1845,tt0120906,16148
1848,tt0118755,9449
1862,tt0120841,10216
1867,tt0120856,38618
1870,tt0118925,78373
1873,tt0119683,4415
1876,tt0120647,8656
1879,tt0125128,35161
1881,tt0120800,18937
1882,tt0120685,929
1883,tt0118798,9452
1884,tt0120669,1878
1885,tt0120777,9844
1892,tt0120787,1965
1894,tt0120828,6068
1895,tt0127723,15037
1897,tt0139362,37636
1899,tt0125980,60951
1900,tt0118849,21334
1907,tt0120762,10674
1908,tt0140508,136134
1909,tt0120902,846
1911,tt0118998,3050
1912,tt0120780,1389
1914,tt0120321,20862
1917,tt0120591,95
1918,tt0122151,944
1920,tt0122718,11551
1921,tt0138704,473
1923,tt0129387,544
1924,tt0052077,10513
1931,tt0026752,12311
1938,tt0037884,28580
1944,tt0045793,11426
1945,tt0047296,654
1947,tt0055614,1725
1948,tt0057590,5769
1950,tt0061811,10633
1951,tt0063385,17917
1952,tt0064665,3116
1953,tt0067116,1051
1954,tt0075148,1366
1955,tt0079417,12102
1956,tt0081283,16619
1957,tt0082158,9443
1958,tt0086425,11050
1959,tt0089755,606
1961,tt0095953,380
1962,tt0097239,403
1965,tt0087995,13820
1967,tt0091369,13597
1968,tt0088847,2108
1970,tt0093629,10072
1971,tt0095742,10131
1972,tt0097981,10160
1973,tt0101917,11284
1974,tt0080761,4488
1976,tt0083972,9728
1980,tt0095179,10281
1981,tt0097388,10283
1982,tt0077651,948
1988,tt0093176,39929
1994,tt0084516,609
1995,tt0091778,11133
1997,tt0070047,9552
1998,tt0076009,11586
2000,tt0093409,941
2001,tt0097733,942
2002,tt0104714,943
2003,tt0087363,927
2004,tt0099700,928
2005,tt0089218,9340
2006,tt0120746,9342
2010,tt0017136,19
2011,tt0096874,165
2012,tt0099088,196
2013,tt0069113,551
2014,tt0076054,16084
2015,tt0054594,17984
2016,tt0078790,22328
2017,tt0054649,32611
2018,tt0034492,3170
2019,tt0047478,346
2020,tt0094947,859
2021,tt0087182,841
2023,tt0099674,242
2028,tt0120815,857
2033,tt0088814,10957
2034,tt0078869,9570
2041,tt0082199,19379
2042,tt0109520,11164
2043,tt0052722,18887
2045,tt0106868,24736
2046,tt0091059,10122
2052,tt0107120,10439
2053,tt0104437,11158
2054,tt0097523,9354
2057,tt0057180,37969
2058,tt0120768,9631
2064,tt0098213,1779
2065,tt0089853,10849
2067,tt0059113,907
2069,tt0090203,47908
2071,tt0106273,2887
2072,tt0096734,11974
2076,tt0090756,793
2077,tt0089385,35144
2078,tt0061852,9325
2079,tt0053994,43037
2080,tt0048280,10340
2081,tt0097757,10144
2082,tt0104868,10414
2083,tt0104940,10437
2085,tt0055254,12230
2086,tt0089731,13380
2087,tt0046183,10693
2088,tt0081353,11335
2089,tt0100477,11135
2090,tt0076618,11319
2091,tt0078158,14822
2093,tt0089908,13155
2094,tt0102803,10249
2096,tt0053285,10882
2099,tt0038969,13850
2100,tt0088161,2619
2101,tt0111271,65158
2102,tt0019422,53565
2105,tt0084827,97
2108,tt0102250,2107
2109,tt0079367,6471
2110,tt0083798,9442
2111,tt0085894,11591
2114,tt0086066,227
2115,tt0087469,87
2116,tt0077869,123
2117,tt0087803,9314
2118,tt0085407,11336
2121,tt0085382,10489
2122,tt0087050,10823
2123,tt0096787,11497
2124,tt0101272,2907
2125,tt0120631,9454
2126,tt0120832,8688
2133,tt0092513,14367
2134,tt0090305,11814
2135,tt0061584,16081
2136,tt0057372,18331
2137,tt0070016,15171
2138,tt0078480,11837
2139,tt0084649,11704
2140,tt0083791,11639
2141,tt0090633,4978
2142,tt0101329,10380
2143,tt0089469,11976
2144,tt0088128,15144
2145,tt0091790,11522
2146,tt0090060,11557
2147,tt0090848,13853
2150,tt0080801,8393
2151,tt0097443,11937
2153,tt0118661,9320
2154,tt0120703,33644
2160,tt0063522,805
2161,tt0088323,34584
2162,tt0100240,34636
2167,tt0120611,36647
2173,tt0095709,34637
2174,tt0094721,4011
2176,tt0040746,1580
2186,tt0044079,845
2188,tt0120577,3682
2190,tt0123324,46702
2193,tt0096446,847
2194,tt0094226,117
2196,tt0120724,37498
2197,tt0119125,38621
2202,tt0037017,13321
2231,tt0128442,10220
2232,tt0123755,431
2236,tt0124879,22796
2243,tt0092699,12626
2245,tt0096463,3525
2248,tt0098258,2028
2250,tt0100134,91217
2252,tt0104412,10699
2253,tt0105629,11597
2259,tt0086973,14347
2263,tt0096073,11082
2268,tt0104257,881
2269,tt0107211,4478
2271,tt0120788,22318
2273,tt0120812,2109
2278,tt0122690,8195
2279,tt0146336,9877
2285,tt0063850,14794
2287,tt0047573,11071
2288,tt0084787,1091
2289,tt0105151,10403
2291,tt0099487,162
2294,tt0120587,8916
2296,tt0120770,9429
2297,tt0120889,12159
2300,tt0063462,30197
2302,tt0104952,10377
2311,tt0086837,4437
2312,tt0090830,1890
2314,tt0120603,39437
2316,tt0120791,6435
2318,tt0147612,10683
2321,tt0120789,2657
2322,tt0120157,9425
2324,tt0118799,637
2325,tt0124819,8675
2327,tt0100740,20701
2329,tt0120586,73
2333,tt0120684,3033
2334,tt0133952,9882
2335,tt0120484,10663
2336,tt0127536,4518
2338,tt0130018,3600
2340,tt0119643,297
2346,tt0073747,12223
2351,tt0050783,19426
2352,tt0085244,12560
2353,tt0120660,9798
2355,tt0120623,9487
2357,tt0140888,666
2359,tt0166396,10162
2361,tt0069089,692
2363,tt0047034,1678
2365,tt0056142,1680
2366,tt0024216,244
2367,tt0074751,10730
2369,tt0089017,8130
2371,tt0089155,9749
2373,tt0089893,9626
2375,tt0091541,10466
2376,tt0090264,707
2378,tt0087928,9336
2379,tt0089822,10157
2384,tt0120595,9447
2390,tt0147004,8545
2391,tt0120324,10223
2393,tt0120844,200
2394,tt0120794,9837
2395,tt0128445,11545
2396,tt0138097,1934
2399,tt0089961,13764
2401,tt0089767,8879
2402,tt0089880,1369
2403,tt0083944,1368
2404,tt0095956,1370
2405,tt0089370,10303
2406,tt0088011,9326
2407,tt0088933,10328
2408,tt0094890,11285
2409,tt0079817,1367
2410,tt0084602,1371
2411,tt0089927,1374
2412,tt0100507,1375
2413,tt0088930,15196
2414,tt0090357,11904
2420,tt0087538,1885
2421,tt0091326,8856
2422,tt0097647,10495
2423,tt0097958,5825
2424,tt0128853,9489
2425,tt0120706,16885
2427,tt0120863,8741
2428,tt0133751,9276
2429,tt0120751,9822
2431,tt0129290,10312
2442,tt0150915,46992
2448,tt0120458,9423
2449,tt0093072,14443
2450,tt0091225,10658
2453,tt0090768,24086
2454,tt0051622,11815
2455,tt0091064,9426
2457,tt0091875,15698
2467,tt0091605,192
2468,tt0091306,10945
2469,tt0091738,10013
2470,tt0090555,9671
2471,tt0092493,9396
2474,tt0090863,11873
2476,tt0091187,10015
2477,tt0091055,12715
2478,tt0092086,8388
2479,tt0120683,45712
2485,tt0160862,10314
2488,tt0054167,11167
2490,tt0120784,2112
2495,tt0070544,16306
2498,tt0120764,9849
2501,tt0132477,13466
2502,tt0151804,1542
2505,tt0134273,8224
2513,tt0098084,8913
2517,tt0085333,8769
2518,tt0084412,14742
2521,tt0071110,27932
2524,tt0072308,5919
2527,tt0070909,2362
2528,tt0074812,10803
2529,tt0063442,871
2530,tt0065462,1685
2531,tt0069768,1705
2532,tt0068408,1688
2533,tt0067065,1687
2539,tt0122933,9535
2541,tt0139134,796
2542,tt0120735,100
2549,tt0131646,10350
2562,tt0118682,11526
2567,tt0131369,11374
2568,tt0120757,16379
2571,tt0133093,603
2572,tt0147800,4951
2580,tt0139239,9430
2581,tt0151738,11355
2583,tt0126250,9465
2587,tt0123964,6522
2594,tt0125659,1902
2598,tt0120797,12596
2599,tt0126886,9451
2605,tt0137494,1844
2616,tt0099422,8592
2617,tt0120616,564
2622,tt0140379,10210
2625,tt0115693,9460
2628,tt0120915,1893
2629,tt0166252,31342
2640,tt0078346,1924
2641,tt0081573,8536
2642,tt0086393,9531
2643,tt0094074,11411
2648,tt0021884,3035
2657,tt0073629,36685
2662,tt0046534,8974
2664,tt0049366,11549
2671,tt0125439,509
2672,tt0139809,1090
2676,tt0128278,12117
2683,tt0145660,817
2686,tt0120802,14283
2687,tt0120855,37135
2688,tt0144214,2275
2690,tt0122541,24137
2692,tt0130827,104
2694,tt0142342,9032
2699,tt0099052,6488
2700,tt0158983,9473
2701,tt0120891,8487
2702,tt0162677,10279
2706,tt0163651,2105
2707,tt0137363,1073
2710,tt0185937,2667
2712,tt0120663,345
2713,tt0139414,9825
2714,tt0161100,16158
2716,tt0087332,620
2717,tt0097428,2978
2718,tt0157503,10490
2719,tt0171363,11618
2720,tt0141369,332
2722,tt0149261,8914
2723,tt0132347,9824
2724,tt0163187,4806
2729,tt0056193,802
2730,tt0072684,3175
2731,tt0053198,147
2732,tt0055032,1628
2734,tt0091557,11120
2735,tt0091129,10136
2739,tt0088939,873
2746,tt0091419,10776
2747,tt0054033,24452
2748,tt0092534,9710
2750,tt0093818,30890
2752,tt0093690,20242
2761,tt0129167,10386
2762,tt0167404,745
2763,tt0155267,913
2771,tt0120620,17707
2772,tt0165710,9781
2779,tt0077663,12185
2782,tt0055304,28501
2788,tt0066765,9267
2791,tt0080339,813
2795,tt0085995,11153
2796,tt0095188,14170
2797,tt0094737,2280
2802,tt0096244,10396
2803,tt0107798,9944
2804,tt0085334,850
2805,tt0130121,10154
2807,tt0176269,10366
2808,tt0105698,9349
2810,tt0156887,10494
2812,tt0160401,22314
2815,tt0091278,11037
2816,tt0095382,11955
2817,tt0103617,2038
2818,tt0113438,28737
2822,tt0104839,9096
2826,tt0120657,1911
2827,tt0138304,2900
2828,tt0160236,17709
2829,tt0164108,37718
2840,tt0145531,10307
2841,tt0164181,11601
2853,tt0076150,23761
2857,tt0063823,12105
2858,tt0169547,14
2860,tt0181316,11001
2861,tt0126916,10390
2863,tt0058182,704
2867,tt0089175,11797
2868,tt0097390,18086
2871,tt0068473,10669
2872,tt0082348,11527
2874,tt0050814,40867
2875,tt0108185,1049
2879,tt0099558,10975
2881,tt0150377,10398
2888,tt0164114,14429
2889,tt0134618,15198
2890,tt0120188,6415
2905,tt0056443,11712
2908,tt0171804,226
2911,tt0176415,69851
2912,tt0165854,10388
2915,tt0086200,9346
2916,tt0100802,861
2918,tt0091042,9377
2921,tt0068699,11901
2924,tt0080179,11230
2942,tt0085549,535
2944,tt0061578,1654
2947,tt0058150,658
2948,tt0057076,657
2949,tt0055928,646
2950,tt0080453,5689
2951,tt0058461,391
2953,tt0104431,772
2959,tt0137523,550
